timestamp (seconds since 01/01/1970), system, entity , lat (rad), lon (rad), height (m), x (m), y (m), z (m), phi (rad), theta (rad), psi (rad), u (m/s), v (m/s), w (m/s), vx (m/s), vy (m/s), vz (m/s), p (rad/s), q (rad/s), r (rad/s), depth (m), alt (m)
1652101562.404774, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.023102, 256.348328, 6.650998, -0.027942, -0.025765, -1.219153, 1.083075, 0.163528, 0.000151, 0.523148, -0.964439, 0.023684, -0.093036, 0.017243, -0.177110, 0.513153, -1.000000
1652101562.453963, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.050171, 256.301300, 6.650998, -0.031932, -0.025490, -1.228395, 1.080283, 0.168056, 0.000151, 0.517529, -0.965116, 0.022537, -0.112167, 0.015661, -0.176832, 0.513153, -1.000000
1652101562.507977, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.068413, 256.247162, 6.649814, -0.039083, -0.025162, -1.239433, 1.081614, 0.159048, 0.002471, 0.510256, -0.966626, 0.023084, -0.124823, 0.014336, -0.170497, 0.511969, -1.000000
1652101562.553894, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.088730, 256.195618, 6.649814, -0.043535, -0.024994, -1.248560, 1.082945, 0.150039, 0.002471, 0.493284, -0.975373, 0.022579, -0.115474, 0.015184, -0.173118, 0.511969, -1.000000
1652101562.603994, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.108620, 256.143616, 6.649814, -0.049884, -0.024778, -1.259613, 1.086115, 0.138465, 0.002471, 0.474291, -0.984815, 0.021818, -0.110469, 0.014776, -0.167242, 0.511969, -1.000000
1652101562.654273, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.127960, 256.091461, 6.649814, -0.053635, -0.024643, -1.268813, 1.089285, 0.126890, 0.002471, 0.455100, -0.995607, 0.021808, -0.096218, 0.015638, -0.170940, 0.511969, -1.000000
1652101562.704701, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.150261, 256.038208, 6.649258, -0.057960, -0.024465, -1.280018, 1.093834, 0.119292, 0.002672, 0.433742, -1.006993, 0.021965, -0.071696, 0.015746, -0.168733, 0.511412, -1.000000
1652101562.753981, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.170387, 255.986206, 6.649258, -0.060242, -0.024318, -1.289344, 1.098384, 0.111693, 0.002672, 0.418298, -1.017472, 0.022084, -0.062503, 0.017135, -0.168948, 0.511412, -1.000000
1652101562.804794, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.190186, 255.933395, 6.649258, -0.063409, -0.024112, -1.300756, 1.103886, 0.102133, 0.002672, 0.400552, -1.028592, 0.022072, -0.052475, 0.016716, -0.175871, 0.511412, -1.000000
1652101562.853883, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.209457, 255.880356, 6.649258, -0.064861, -0.023988, -1.310422, 1.109389, 0.092573, 0.002672, 0.382780, -1.040181, 0.022525, -0.038548, 0.016514, -0.172048, 0.511412, -1.000000
1652101562.904854, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.228584, 255.828903, 6.664470, -0.066126, -0.023765, -1.322043, 1.111583, 0.084094, 0.005581, 0.362939, -1.052119, 0.025814, -0.015653, 0.018561, -0.181860, 0.526624, -1.000000
1652101562.953958, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.246544, 255.778030, 6.664470, -0.066305, -0.023645, -1.331861, 1.113778, 0.075615, 0.005581, 0.344888, -1.059756, 0.026278, -0.003963, 0.017640, -0.179730, 0.526624, -1.000000
1652101563.007973, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.264252, 255.726074, 6.664470, -0.066405, -0.023451, -1.343689, 1.111849, 0.080672, 0.005581, 0.324578, -1.067796, 0.026668, -0.003885, 0.018995, -0.182768, 0.526624, -1.000000
1652101563.053935, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.281372, 255.674026, 6.664470, -0.066576, -0.023416, -1.353588, 1.109921, 0.085728, 0.005581, 0.318506, -1.067995, 0.026234, -0.004382, 0.017080, -0.184117, 0.526624, -1.000000
1652101563.104204, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.297348, 255.619110, 6.655755, -0.065940, -0.023329, -1.365402, 1.110741, 0.089213, 0.006490, 0.310469, -1.068743, 0.026718, 0.018285, 0.016309, -0.179629, 0.517910, -1.000000
1652101563.153917, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.312798, 255.565353, 6.655755, -0.064647, -0.023328, -1.375222, 1.111562, 0.092699, 0.006490, 0.303529, -1.071872, 0.026622, 0.033400, 0.016079, -0.183217, 0.517910, -1.000000
1652101563.204361, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.327736, 255.511215, 6.655755, -0.062337, -0.023495, -1.386956, 1.111004, 0.092208, 0.006490, 0.294499, -1.075527, 0.026816, 0.026306, 0.011229, -0.175373, 0.517910, -1.000000
1652101563.253923, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.342087, 255.456909, 6.655755, -0.061626, -0.023708, -1.396631, 1.110445, 0.091717, 0.006490, 0.283498, -1.077852, 0.027136, 0.009769, 0.009049, -0.176550, 0.517910, -1.000000
1652101563.304776, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.360779, 255.402817, 6.651483, -0.060466, -0.024218, -1.408209, 1.110246, 0.097714, 0.004859, 0.270331, -1.080629, 0.026198, 0.020015, 0.003994, -0.173227, 0.513638, -1.000000
1652101563.353981, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.377151, 255.348724, 6.651483, -0.058744, -0.024680, -1.417844, 1.110048, 0.103711, 0.004859, 0.265793, -1.082067, 0.026513, 0.038460, 0.001626, -0.171746, 0.513638, -1.000000
1652101563.404826, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.392967, 255.294357, 6.651483, -0.055210, -0.025618, -1.429248, 1.113158, 0.108628, 0.004859, 0.259336, -1.083961, 0.027564, 0.054292, -0.004902, -0.173021, 0.513638, -1.000000
1652101563.453903, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.408234, 255.239838, 6.651483, -0.052867, -0.026354, -1.438632, 1.116267, 0.113544, 0.004859, 0.254428, -1.088761, 0.028445, 0.046377, -0.007565, -0.167221, 0.513638, -1.000000
1652101563.508317, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.420128, 255.187683, 6.647161, -0.049844, -0.027582, -1.449725, 1.115375, 0.115210, 0.000860, 0.247398, -1.094105, 0.025988, 0.044926, -0.009373, -0.172316, 0.509315, -1.000000
1652101563.553924, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.432388, 255.134827, 6.647161, -0.047712, -0.028506, -1.458849, 1.114482, 0.116876, 0.000860, 0.238966, -1.095214, 0.027156, 0.047870, -0.012915, -0.165198, 0.509315, -1.000000
1652101563.603977, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.444176, 255.081589, 6.647161, -0.045239, -0.029830, -1.469415, 1.110840, 0.120114, 0.000860, 0.228953, -1.096577, 0.028816, 0.027200, -0.011641, -0.162434, 0.509315, -1.000000
1652101563.654143, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.455437, 255.028320, 6.647161, -0.043972, -0.030700, -1.477984, 1.107197, 0.123351, 0.000860, 0.222435, -1.094548, 0.029679, 0.026353, -0.011406, -0.160730, 0.509315, -1.000000
1652101563.704797, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.463959, 254.970474, 6.647310, -0.042044, -0.031866, -1.487964, 1.108482, 0.123006, 0.002717, 0.214500, -1.092713, 0.032807, 0.019160, -0.009934, -0.147901, 0.509464, -1.000000
1652101563.753927, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.472618, 254.914612, 6.647310, -0.041980, -0.032546, -1.495933, 1.109766, 0.122661, 0.002717, 0.205536, -1.095670, 0.033624, -0.009636, -0.008164, -0.150009, 0.509464, -1.000000
1652101563.804049, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.480835, 254.858322, 6.647310, -0.042949, -0.033419, -1.505374, 1.110690, 0.115828, 0.002717, 0.194919, -1.098839, 0.034530, -0.020284, -0.006009, -0.137336, 0.509464, -1.000000
1652101563.853944, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.488533, 254.802155, 6.647310, -0.043103, -0.033840, -1.513044, 1.111614, 0.108994, 0.002717, 0.179721, -1.101594, 0.035303, -0.013325, -0.001878, -0.138641, 0.509464, -1.000000
1652101563.904210, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.494209, 254.748291, 6.653172, -0.044359, -0.034284, -1.522187, 1.108961, 0.100282, -0.001309, 0.162692, -1.104571, 0.031966, -0.031207, 0.000255, -0.138361, 0.515327, -1.000000
1652101563.953918, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.499916, 254.694000, 6.653172, -0.045425, -0.034427, -1.529823, 1.106307, 0.091570, -0.001309, 0.145441, -1.103474, 0.032312, -0.032869, 0.003956, -0.136762, 0.515327, -1.000000
1652101564.006908, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.505196, 254.639145, 6.653172, -0.046881, -0.034496, -1.539087, 1.107656, 0.086108, -0.001309, 0.126421, -1.102388, 0.032560, -0.028272, 0.008446, -0.146524, 0.515327, -1.000000
1652101564.053953, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.510002, 254.584595, 6.653172, -0.047696, -0.034392, -1.547055, 1.109005, 0.080646, -0.001309, 0.112207, -1.104835, 0.032678, -0.023464, 0.010480, -0.145378, 0.515327, -1.000000
1652101564.104201, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.516708, 254.529892, 6.642258, -0.048048, -0.034187, -1.556825, 1.110006, 0.078313, -0.002497, 0.095913, -1.107343, 0.031542, -0.006616, 0.014519, -0.157043, 0.504412, -1.000000
1652101564.153924, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.522087, 254.475586, 6.642258, -0.048272, -0.034015, -1.565239, 1.111007, 0.075979, -0.002497, 0.084267, -1.109126, 0.031479, -0.009457, 0.014446, -0.159144, 0.504412, -1.000000
1652101564.204412, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.526985, 254.420898, 6.642258, -0.047967, -0.033687, -1.575525, 1.107080, 0.077229, -0.002497, 0.070519, -1.110929, 0.031285, 0.003404, 0.016061, -0.162586, 0.504412, -1.000000
1652101564.253961, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.531372, 254.366241, 6.642258, -0.047345, -0.033486, -1.584417, 1.103154, 0.078478, -0.002497, 0.061944, -1.107612, 0.030919, 0.009226, 0.016648, -0.170817, 0.504412, -1.000000
1652101564.304859, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.533051, 254.303223, 6.642637, -0.046461, -0.033230, -1.595499, 1.109080, 0.076897, -0.004038, 0.050943, -1.104396, 0.028977, 0.005707, 0.014704, -0.169774, 0.504791, -1.000000
1652101564.353986, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.534782, 254.243988, 6.642637, -0.045748, -0.033096, -1.604907, 1.115006, 0.075316, -0.004038, 0.038775, -1.110691, 0.029154, 0.007649, 0.014350, -0.177429, 0.504791, -1.000000
1652101564.406056, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.535957, 254.181778, 6.642637, -0.043826, -0.032954, -1.616766, 1.124510, 0.075614, -0.004038, 0.023766, -1.116914, 0.029408, 0.030629, 0.013085, -0.179557, 0.504791, -1.000000
1652101564.453957, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.536415, 254.124664, 6.642637, -0.041372, -0.032921, -1.626504, 1.134013, 0.075912, -0.004038, 0.012674, -1.126589, 0.029856, 0.052075, 0.011549, -0.182000, 0.504791, -1.000000
1652101564.504878, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.535912, 254.070023, 6.642748, -0.037049, -0.032954, -1.638686, 1.136673, 0.075436, -0.003435, -0.001342, -1.136129, 0.031122, 0.061435, 0.008184, -0.192095, 0.504903, -1.000000
1652101564.553922, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.534943, 254.014175, 6.642748, -0.034349, -0.033013, -1.648939, 1.139332, 0.074959, -0.003435, -0.013656, -1.138661, 0.031498, 0.053831, 0.006209, -0.188174, 0.504903, -1.000000
1652101564.604015, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.533318, 253.957870, 6.642748, -0.030762, -0.033140, -1.661195, 1.142340, 0.071354, -0.003435, -0.028303, -1.141001, 0.032015, 0.048385, 0.006933, -0.197629, 0.504903, -1.000000
1652101564.653913, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.531097, 253.901764, 6.642748, -0.028681, -0.033215, -1.671487, 1.145348, 0.067749, -0.003435, -0.043918, -1.143268, 0.032459, 0.044813, 0.006224, -0.195225, 0.504903, -1.000000
1652101564.704800, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.530968, 253.839279, 6.641577, -0.026438, -0.033161, -1.683521, 1.155304, 0.068480, -0.003734, -0.061588, -1.145242, 0.032453, 0.018026, 0.008679, -0.190438, 0.503732, -1.000000
1652101564.753902, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.529266, 253.779938, 6.641577, -0.025785, -0.033083, -1.693258, 1.165260, 0.069212, -0.003734, -0.073222, -1.154556, 0.032719, 0.013045, 0.010287, -0.191398, 0.503732, -1.000000
1652101564.804104, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.526909, 253.719940, 6.641577, -0.024514, -0.032838, -1.704700, 1.165364, 0.072773, -0.003734, -0.087026, -1.163608, 0.032831, 0.010129, 0.011128, -0.175692, 0.503732, -1.000000
1652101564.853936, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.523933, 253.660324, 6.641577, -0.024287, -0.032546, -1.713862, 1.165468, 0.076335, -0.003734, -0.094174, -1.163385, 0.032424, -0.006236, 0.013418, -0.177602, 0.503732, -1.000000
1652101564.904223, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.516602, 253.604874, 6.658823, -0.026141, -0.031947, -1.724717, 1.160400, 0.074189, -0.002622, -0.103275, -1.162936, 0.032613, -0.047133, 0.017247, -0.167738, 0.520978, -1.000000
1652101564.954007, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.510040, 253.548523, 6.658823, -0.028043, -0.031388, -1.733502, 1.155332, 0.072044, -0.002622, -0.114795, -1.156657, 0.031718, -0.055084, 0.020509, -0.163680, 0.520978, -1.000000
1652101565.004026, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.502853, 253.491714, 6.658823, -0.031283, -0.030403, -1.743891, 1.157108, 0.070673, -0.002622, -0.128066, -1.150076, 0.030248, -0.057166, 0.023360, -0.166265, 0.520978, -1.000000
1652101565.053884, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.495186, 253.435287, 6.658823, -0.033286, -0.029612, -1.752528, 1.158884, 0.069302, -0.002622, -0.139678, -1.150449, 0.029289, -0.055482, 0.025999, -0.159222, 0.520978, -1.000000
1652101565.104231, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.485428, 253.376205, 6.646410, -0.036829, -0.028291, -1.762806, 1.163692, 0.066532, -0.004452, -0.153281, -1.150511, 0.025784, -0.066397, 0.031599, -0.167907, 0.508564, -1.000000
1652101565.153904, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.475754, 253.318771, 6.646410, -0.039840, -0.027330, -1.771384, 1.168500, 0.063761, -0.004452, -0.166840, -1.153334, 0.024704, -0.072949, 0.032817, -0.165249, 0.508564, -1.000000
1652101565.204621, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.465446, 253.260910, 6.646410, -0.043712, -0.025758, -1.781536, 1.166360, 0.056655, -0.004452, -0.182287, -1.155736, 0.022863, -0.057930, 0.035853, -0.161922, 0.508564, -1.000000
1652101565.253887, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.454666, 253.203491, 6.646410, -0.045381, -0.024732, -1.789951, 1.164220, 0.049548, -0.004452, -0.198487, -1.150544, 0.021828, -0.036415, 0.037053, -0.164739, 0.508564, -1.000000
1652101565.304770, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.444168, 253.145370, 6.647532, -0.048088, -0.023247, -1.800050, 1.162095, 0.043717, -0.001800, -0.216409, -1.144775, 0.022884, -0.057731, 0.035067, -0.151853, 0.509686, -1.000000
1652101565.353896, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.432976, 253.088226, 6.647532, -0.050671, -0.022331, -1.808279, 1.159971, 0.037887, -0.001800, -0.230997, -1.139534, 0.021937, -0.066745, 0.034113, -0.156476, 0.509686, -1.000000
1652101565.404017, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.421143, 253.030655, 6.647532, -0.053404, -0.021015, -1.818333, 1.163018, 0.037764, -0.001800, -0.247582, -1.133689, 0.020556, -0.034829, 0.032850, -0.152262, 0.509686, -1.000000
1652101565.453890, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.408859, 252.973511, 6.647532, -0.053566, -0.020210, -1.826727, 1.166066, 0.037640, -0.001800, -0.257985, -1.134503, 0.019684, -0.006765, 0.030443, -0.151427, 0.509686, -1.000000
1652101565.504933, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.397057, 252.915085, 6.648304, -0.052826, -0.019218, -1.837060, 1.169671, 0.039280, 0.000564, -0.270484, -1.134691, 0.020984, 0.011348, 0.028017, -0.161834, 0.510459, -1.000000
1652101565.553892, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.384521, 252.857910, 6.648304, -0.052363, -0.018615, -1.845938, 1.173276, 0.040920, 0.000564, -0.279954, -1.136172, 0.020280, 0.004626, 0.026134, -0.157805, 0.510459, -1.000000
1652101565.603975, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.371307, 252.800400, 6.648304, -0.051771, -0.017850, -1.856655, 1.173849, 0.043959, 0.000564, -0.291562, -1.137043, 0.019389, 0.010397, 0.024949, -0.169188, 0.510459, -1.000000
1652101565.653888, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.357559, 252.743103, 6.648304, -0.051377, -0.017445, -1.865846, 1.174422, 0.046998, 0.000564, -0.299266, -1.135756, 0.018783, 0.007361, 0.022548, -0.169330, 0.510459, -1.000000
1652101565.704810, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.342003, 252.683884, 6.651252, -0.050963, -0.017043, -1.877138, 1.177281, 0.049237, 0.001938, -0.309279, -1.133775, 0.019556, -0.014857, 0.019983, -0.167307, 0.513407, -1.000000
1652101565.753875, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.326431, 252.626358, 6.651252, -0.055100, -0.017288, -1.887694, 1.180139, 0.051475, 0.001938, -0.319999, -1.133859, 0.019575, -0.145485, 0.018578, -0.174768, 0.513407, -1.000000
1652101565.808888, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.308647, 252.563614, 6.651252, -0.066576, -0.017886, -1.901454, 1.182982, 0.052437, 0.001938, -0.334397, -1.132774, 0.019616, -0.177956, 0.016605, -0.167747, 0.513407, -1.000000
1652101565.853961, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.292961, 252.510864, 6.651252, -0.071145, -0.018092, -1.911581, 1.185825, 0.053400, 0.001938, -0.345904, -1.132328, 0.019607, -0.114385, 0.013897, -0.169859, 0.513407, -1.000000
1652101565.904224, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.279869, 252.457397, 6.653971, -0.076444, -0.018273, -1.923537, 1.181637, 0.058522, 0.000374, -0.359631, -1.131095, 0.017963, -0.097323, 0.012190, -0.172194, 0.516125, -1.000000
1652101565.953973, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.264786, 252.403107, 6.653971, -0.079465, -0.018392, -1.933270, 1.177448, 0.063645, 0.000374, -0.364376, -1.125440, 0.017459, -0.079666, 0.011715, -0.173097, 0.516125, -1.000000
1652101566.004085, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.249001, 252.348526, 6.653971, -0.081989, -0.018617, -1.944587, 1.172702, 0.067004, 0.000374, -0.370821, -1.119212, 0.017081, -0.041040, 0.009821, -0.173873, 0.516125, -1.000000
1652101566.053883, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.232719, 252.294327, 6.653971, -0.083270, -0.018811, -1.953931, 1.167956, 0.070364, 0.000374, -0.376390, -1.112550, 0.016859, -0.042671, 0.009653, -0.173581, 0.516125, -1.000000
1652101566.104217, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.211868, 252.237228, 6.648757, -0.086390, -0.019214, -1.964899, 1.168030, 0.070222, 0.003214, -0.383426, -1.105299, 0.019572, -0.068269, 0.007922, -0.170919, 0.510911, -1.000000
1652101566.153908, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.192062, 252.182068, 6.648757, -0.088874, -0.019468, -1.973841, 1.168103, 0.070080, 0.003214, -0.393459, -1.101833, 0.019708, -0.072758, 0.008408, -0.168681, 0.510911, -1.000000
1652101566.204011, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.171547, 252.126709, 6.648757, -0.092104, -0.019861, -1.984438, 1.165890, 0.070739, 0.003214, -0.405280, -1.097604, 0.019954, -0.055056, 0.009930, -0.176430, 0.510911, -1.000000
1652101566.254029, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.150558, 252.071625, 6.648757, -0.093339, -0.020108, -1.993255, 1.163678, 0.071397, 0.003214, -0.413440, -1.092236, 0.020051, -0.031414, 0.009474, -0.172853, 0.510911, -1.000000
1652101566.304817, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.126961, 252.017044, 6.644365, -0.093650, -0.020450, -2.003742, 1.161564, 0.069372, 0.000867, -0.423566, -1.086054, 0.017984, -0.008563, 0.010432, -0.177796, 0.506519, -1.000000
1652101566.353925, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.103836, 251.963242, 6.644365, -0.093693, -0.020678, -2.012503, 1.159450, 0.067348, 0.000867, -0.433980, -1.079522, 0.018391, -0.001461, 0.011668, -0.179082, 0.506519, -1.000000
1652101566.404011, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 114.080009, 251.909256, 6.644365, -0.092841, -0.020976, -2.022838, 1.164367, 0.061163, 0.000867, -0.445995, -1.072189, 0.018939, 0.011184, 0.011318, -0.163647, 0.506519, -1.000000
